,"from","to","Pharma R&D  Annual Review 2017"
83112,"Tineacorporis",603431,
83113,"Tineacorporis",607763,
83114,"Tineacorporis",610047,
83115,"Tineacruris",603431,
83116,"Tineacruris",607763,
83117,"Tinea",604042,
83118,"Tinea",607608,
83119,"Tinea",607763,
83120,"Tinea",608725,
83121,"Tinea",609549,
83122,"Tinea",804898,
83123,"Tinea",604638,
83124,"Tinea",607208,
83125,"Tinea",606125,
83126,"Tinea",605924,
83127,"Tinea",804066,
83128,"Tinea",608417,
83129,"Tinea",611225,
83130,"Tinea",606565,
83131,"Tinea",603431,
83132,"Cerebralhemorrhage",609495,
83133,"Cerebralhemorrhage",606624,
83134,"Cerebralhemorrhage",603505,
83135,"Cerebralhemorrhage",803861,
83136,"Cerebralhemorrhage",610298,
83137,"Cerebralhemorrhage",607610,
83138,"Cerebralhemorrhage",603574,
83139,"Cerebralhemorrhage",804890,
83140,"Cerebralhemorrhage",609413,
83141,"Cerebralhemorrhage",607159,
83142,"Cerebralhemorrhage",603433,
83143,"Cerebralhemorrhage",606752,
83144,"Andrology",801635,
83145,"Andrology",609310,
83146,"Gallstones",610166,
83147,"Gallstones",606243,
83148,"Gallstones",603456,
83149,"Methemoglobinemia",801640,
83150,"Methemoglobinemia",608999,
83151,"Femalegenitaltract",603461,
83152,"Femalegenitaltract",604544,
83153,"Pulmonaryheartdisease",609704,
83154,"Pulmonaryheartdisease",603461,
83155,"Pulmonaryheartdisease",610729,
83156,"Pulmonaryheartdisease",803339,
83157,"Vesicoureteralreflux",603461,
83158,"Vesicoureteralreflux",607916,
83159,"Adultrespiratorydistresssyndrome",604014,
83160,"Adultrespiratorydistresssyndrome",606566,
83161,"Adultrespiratorydistresssyndrome",603463,
83162,"Adultrespiratorydistresssyndrome",607405,
83163,"Adultrespiratorydistresssyndrome",804249,
83164,"Adultrespiratorydistresssyndrome",607347,
83165,"Esophag",603476,
83166,"Esophag",606305,
83167,"Hypoparathyroidism",603476,
83168,"Hypoparathyroidism",607840,
83169,"Chagascardiomyopathy",603483,
83170,"Chagascardiomyopathy",606189,
83171,"Worminfection",609595,
83172,"Worminfection",603483,
83173,"Worminfection",606869,
83174,"Worminfection",606715,
83175,"Anaplasticastrocytoma",610871,
83176,"Anaplasticastrocytoma",603485,
83177,"Anaplasticastrocytoma",804042,
83178,"Anaplasticastrocytoma",609595,
83179,"Sicklebeta0thalassemia",603522,
83180,"Sicklebeta0thalassemia",801754,
83181,"Myxoma",607468,
83182,"Myxoma",801671,
83183,"Enterococcaceaeinfection",603530,
83184,"Enterococcaceaeinfection",605359,
83185,"Obstructivesleepapnea",611499,
83186,"Obstructivesleepapnea",804961,
83187,"Obstructivesleepapnea",609320,
83188,"Obstructivesleepapnea",603544,
83189,"Obstructivesleepapnea",805832,
83190,"Obstructivesleepapnea",606633,
83191,"Escherichiacoliinfectio",606327,
83192,"Escherichiacoliinfectio",801697,
83193,"Scabiesinfection",803726,
83194,"Scabiesinfection",604109,
83195,"Scabiesinfection",603573,
83196,"Scabiesinfection",610367,
83197,"Xlinkedhypohidroticectodermaldysplasia",604130,
83198,"Xlinkedhypohidroticectodermaldysplasia",603577,
83199,"Xlinkedhypohidroticectodermaldysplasia",605347,
83200,"HIVinfec",606319,24
83201,"HIVinfec",603607,24
83202,"Kaposiss",603925,
83203,"Kaposiss",603607,
83204,"Delirium",802056,
83205,"Delirium",611258,
83206,"Delirium",603607,
83207,"Sialorrhea",603612,
83208,"Sialorrhea",607507,
83209,"Sialorrhea",609961,
83210,"Sialorrhea",608133,
83211,"Sialorrhea",610837,
83212,"Sialorrhea",803452,
83213,"Sialorrhea",610415,
83214,"Sialorrhea",603607,
83215,"Contusion",610697,
83216,"Contusion",603607,
83217,"Kapos",603612,
83218,"Kapos",612322,
83219,"Bursitis",603612,
83220,"Bursitis",604941,
83221,"Bursitis",611901,
83222,"Bursitis",805127,
83223,"Bursitis",609425,
83224,"Bursitis",609617,
83225,"Bursitis",609214,
83226,"Dyspnea",801725,
83227,"Dyspnea",606620,
83228,"Dyspnea",607108,
83229,"Dyspnea",604088,
83230,"Vaginalcancer",606056,
83231,"Vaginalcancer",603626,
83232,"Lipidmetabolism",606319,
83233,"Lipidmetabolism",603631,
83234,"Metastaticnonsmallcelllun",610609,
83235,"Metastaticnonsmallcelllun",603631,
83236,"Metastaticnonsmallcelllun",608837,
83237,"Bulimianervosa",606805,
83238,"Bulimianervosa",610165,
83239,"Bulimianervosa",606021,
83240,"Bulimianervosa",603631,
83241,"Bulimianervosa",610843,
83242,"Bulimianervosa",611566,
83243,"Bulimianervosa",603996,
83244,"Bulimianervosa",608063,
83245,"Protozoalinfection",604544,
83246,"Protozoalinfection",804726,
83247,"Protozoalinfection",611902,
83248,"Protozoalinfection",603631,
83249,"Protozoalinfection",611846,
83250,"Protozoalinfection",608480,
83251,"Protozoalinfection",606742,
83252,"Musculoskeletalpain",605935,
83253,"Musculoskeletalpain",609132,
83254,"Musculoskeletalpain",603631,
83255,"Musculoskeletalpain",804844,
83256,"Sleeparousaldisorder",605405,
83257,"Sleeparousaldisorder",801732,
83258,"Dyskeratosiscongenita",603639,
83259,"Dyskeratosiscongenita",607348,
83260,"Latentautoimmuneadultdiabetes",610466,
83261,"Latentautoimmuneadultdiabetes",611711,
83262,"Latentautoimmuneadultdiabetes",605777,
83263,"Latentautoimmuneadultdiabetes",603656,
83264,"Latentautoimmuneadultdiabetes",606867,
83265,"Prophylaxis",609425,
83266,"Prophylaxis",605192,
83267,"Prophylaxis",611712,
83268,"Prophylaxis",611183,
83269,"Prophylaxis",803058,
83270,"Prophylaxis",606869,
83271,"Prophylaxis",603656,
83272,"Prophylaxis",605679,
83273,"Salmonellatyphimuriuminfection",603657,
83274,"Salmonellatyphimuriuminfection",612320,
83275,"Salmonellatyphimuriuminfection",612091,
83276,"Pagetsbreastdisease",603663,1
83277,"Pagetsbreastdisease",607763,1
83278,"Prostatectomy",603665,9
83279,"Prostatectomy",611844,9
83280,"Prostatectomy",805544,9
83281,"Prostatectomy",802893,9
83282,"Prostatectomy",603696,9
83283,"Prostatectomy",607312,9
83284,"Limbgirdlemusculardystrophy",603665,
83285,"Limbgirdlemusculardystrophy",603921,
83286,"Limbgirdlemusculardystrophy",611453,
83287,"Limbgirdlemusculardystrophy",607364,
83288,"Limbgirdlemusculardystrophy",608920,
83289,"Limbgirdlemusculardystrophy",611482,
83290,"Limbgirdlemusculardystrophy",606575,
83291,"Limbgirdlemusculardystrophy",607388,
83292,"Limbgirdlemusculardystrophy",607348,
83293,"Limbgirdlemusculardystrophy",607161,
83294,"Limbgirdlemusculardystrophy",803016,
83295,"Limbgirdlemusculardystrophy",605757,
83296,"Limbgirdlemusculardystrophy",607190,
83297,"Limbgirdlemusculardystrophy",609717,
83298,"Limbgirdlemusculardystrophy",604403,
83299,"Stutter",603697,
83300,"Stutter",608480,
83301,"Stutter",610744,
83302,"Hydrocephalus",606956,
83303,"Hydrocephalus",603709,
83304,"Nosedisease",604048,
83305,"Nosedisease",801778,
83306,"Throatdisease",604048,
83307,"Throatdisease",801778,
83308,"Transplantrejecti",610411,
83309,"Transplantrejecti",603783,
83310,"Chronicinflammatorydemyelinatingpolyneuropathy",607364,
83311,"Chronicinflammatorydemyelinatingpolyneuropathy",605925,
83312,"Chronicinflammatorydemyelinatingpolyneuropathy",603796,
83313,"Chronicinflammatorydemyelinatingpolyneuropathy",802076,
83314,"Chronicinflammatorydemyelinatingpolyneuropathy",610692,
83315,"Dravetsyndrome",607356,
83316,"Dravetsyndrome",801797,
83317,"Dravetsyndrome",611446,
83318,"Inflammatorybreastcancer",607147,1
83319,"Inflammatorybreastcancer",603812,1
83320,"Inflammatorybreastcancer",803498,1
83321,"Homocystinuria",611459,
83322,"Homocystinuria",603823,
83323,"Homocystinuria",611461,
83324,"Homocystinuria",804060,
83325,"Homocystinuria",604172,
83326,"Homocystinuria",604130,
83327,"Hearttransplantation",606624,
83328,"Hearttransplantation",608347,
83329,"Hearttransplantation",603834,
83330,"Hearttransplantation",803337,
83331,"Hearttransplantation",611112,
83332,"Prader-Willisyndrome",609841,
83333,"Prader-Willisyndrome",603835,
83334,"Prader-Willisyndrome",802921,
83335,"Prader-Willisyndrome",802002,
83336,"Prader-Willisyndrome",803134,
83337,"Prader-Willisyndrome",609374,
83338,"Prader-Willisyndrome",611438,
83339,"Prader-Willisyndrome",611441,
83340,"Prader-Willisyndrome",803926,
83341,"Prader-Willisyndrome",604044,
83342,"Prader-Willisyndrome",801916,
83343,"Renalcell",603840,
83344,"Renalcell",606608,
83345,"Ocularsurgicalprocedure",604042,
83346,"Ocularsurgicalprocedure",612026,
83347,"Ocularsurgicalprocedure",605270,
83348,"Ocularsurgicalprocedure",611762,
83349,"Ocularsurgicalprocedure",603841,
83350,"Ocularsurgicalprocedure",611258,
83351,"deLangesyndrome",603865,
83352,"deLangesyndrome",609216,
83353,"Dyslexia",603865,
83354,"Dyslexia",611442,
83355,"Patentductusarteriosus",608154,
83356,"Patentductusarteriosus",603865,
83357,"Patentductusarteriosus",803420,
83358,"Patentductusarteriosus",608713,
83359,"Alphamannosidosis",610796,
83360,"Alphamannosidosis",603882,
83361,"Alphamannosidosis",612389,
83362,"Alphamannosidosis",604711,
83363,"Livertransplantation",606624,
83364,"Livertransplantation",605963,
83365,"Livertransplantation",804527,
83366,"Livertransplantation",605979,
83367,"Livertransplantation",611112,
83368,"Livertransplantation",801844,
83369,"Lebershereditaryopticatrophy",608576,
83370,"Lebershereditaryopticatrophy",603925,
83371,"Lebershereditaryopticatrophy",603895,
83372,"Lebershereditaryopticatrophy",605442,
83373,"Lebershereditaryopticatrophy",609622,
83374,"Lebershereditaryopticatrophy",802156,
83375,"Lebershereditaryopticatrophy",604403,
83376,"Insectinfection",603910,
83377,"Insectinfection",606557,
83378,"Gingivadisease",603915,
83379,"Gingivadisease",802073,
83380,"Gingivadisease",608093,
83381,"Gingivadisease",611645,
83382,"Mineralmetabolismdisorder",611910,
83383,"Mineralmetabolismdisorder",603921,
83384,"Facioscapulohumeralmusculardystrophy",604544,
83385,"Facioscapulohumeralmusculardystrophy",611663,
83386,"Facioscapulohumeralmusculardystrophy",802019,
83387,"Facioscapulohumeralmusculardystrophy",611602,
83388,"Facioscapulohumeralmusculardystrophy",610295,
83389,"Facioscapulohumeralmusculardystrophy",611248,
83390,"Facioscapulohumeralmusculardystrophy",610781,
83391,"Facioscapulohumeralmusculardystrophy",606261,
83392,"Facioscapulohumeralmusculardystrophy",611711,
83393,"Facioscapulohumeralmusculardystrophy",604360,
83394,"Facioscapulohumeralmusculardystrophy",607816,
83395,"Facioscapulohumeralmusculardystrophy",604182,
83396,"Facioscapulohumeralmusculardystrophy",607190,
83397,"Facioscapulohumeralmusculardystrophy",610318,
83398,"Facioscapulohumeralmusculardystrophy",802018,
83399,"Facioscapulohumeralmusculardystrophy",603921,
83400,"Facioscapulohumeralmusculardystrophy",603990,
83401,"Boneresorption",607763,
83402,"Boneresorption",609730,
83403,"Boneresorption",603924,
83404,"Boneresorption",609714,
83405,"Boneresorption",606079,
83406,"Boneresorption",610843,
83407,"Boneresorption",607208,
83408,"Stage",603940,
83409,"Stage",604382,
83410,"Proteinuria",610492,
83411,"Proteinuria",603940,
83412,"Sandhoffdisease",604320,
83413,"Sandhoffdisease",603960,
83414,"Sandhoffdisease",608241,
83415,"Sandhoffdisease",604130,
83416,"Sandhoffdisease",610744,
83417,"Alcoholicliverdisease",606879,
83418,"Alcoholicliverdisease",609486,
83419,"Alcoholicliverdisease",611767,
83420,"Alcoholicliverdisease",603962,
83421,"Alcoholicliverdisease",607362,
83422,"Alcoholicliverdisease",802568,
83423,"Alcoholicliverdisease",605254,
83424,"Scleritis",603969,
83425,"Scleritis",612239,
83426,"Scleritis",605866,
83427,"Scleritis",611581,
83428,"Scleritis",604130,
83429,"Scleritis",801916,
83430,"Scleritis",607332,
83431,"CrimeanCongofevervirusinfection",604803,
83432,"CrimeanCongofevervirusinfection",603985,
83433,"CrimeanCongofevervirusinfection",607347,
83434,"CrimeanCongofevervirusinfection",609605,
83435,"CrimeanCongofevervirusinfection",605418,
83436,"Lactationdisorder",604012,
83437,"Lactationdisorder",612180,
83438,"Bonedevelopmentdisorder",611438,
83439,"Bonedevelopmentdisorder",604019,
83440,"Gastrointestinaldiseasebyprocess",801916,
83441,"Gastrointestinaldiseasebyprocess",607364,
83442,"Gastrointestinaldiseasebyprocess",610158,
83443,"Gastrointestinaldiseasebyprocess",604182,
83444,"Multiplesystematrophy",804563,
83445,"Multiplesystematrophy",606624,
83446,"Multiplesystematrophy",611445,
83447,"Multiplesystematrophy",611448,
83448,"Multiplesystematrophy",611767,
83449,"Multiplesystematrophy",609017,
83450,"Multiplesystematrophy",604130,
83451,"Multiplesystematrophy",801916,
83452,"Multiplesystematrophy",611104,
83453,"Multiplesystematrophy",611647,
83454,"Multiplesystematrophy",611275,
83455,"Posttransplantlymphoproliferativedisease",610318,
83456,"Posttransplantlymphoproliferativedisease",607364,
83457,"Posttransplantlymphoproliferativedisease",604027,
83458,"Enuresis",606131,
83459,"Enuresis",608700,
83460,"Enuresis",611258,
83461,"Enuresis",604044,
83462,"Hyperprolactinemia",611532,
83463,"Hyperprolactinemia",610843,
83464,"Hyperprolactinemia",606031,
83465,"Hyperprolactinemia",607772,
83466,"Hyperprolactinemia",604044,
83467,"Hyperprolactinemia",608515,
83468,"Bladderpain",611585,
83469,"Bladderpain",801936,
83470,"Eosinophilia",801940,
83471,"Eosinophilia",605609,
83472,"Amblyopia",604903,
83473,"Amblyopia",801952,
83474,"Abdominalsurgery",604095,
83475,"Abdominalsurgery",611003,
83476,"Abdominalsurgery",607452,
83477,"Abdominalsurgery",611258,
83478,"Cornealdystrophy",805541,
83479,"Cornealdystrophy",604097,
83480,"Hereditaryhemorrhagictelangiectasia",604128,
83481,"Hereditaryhemorrhagictelangiectasia",604124,
83482,"Chronicgranulomatousdisease",605712,
83483,"Chronicgranulomatousdisease",606606,
83484,"Chronicgranulomatousdisease",604544,
83485,"Chronicgranulomatousdisease",604128,
83486,"Chronicgranulomatousdisease",607364,
83487,"Chronicgranulomatousdisease",612288,
83488,"Chronicgranulomatousdisease",611946,
83489,"Chronicgranulomatousdisease",607100,
83490,"Chronicgranulomatousdisease",607347,
83491,"Chronicgranulomatousdisease",604403,
83492,"Legulcer",611710,
83493,"Legulcer",801982,
83494,"Legulcer",804968,
83495,"Legulcer",606357,
83496,"Legulcer",608558,
83497,"Legulcer",605558,
83498,"Legulcer",608120,
83499,"Legulcer",609821,
83500,"GuillainBarresyndrome",604130,
83501,"GuillainBarresyndrome",606847,
83502,"GuillainBarresyndrome",612084,
83503,"GuillainBarresyndrome",607524,
83504,"Mycobacteriumaviuminfection",604130,
83505,"Mycobacteriumaviuminfection",608111,
83506,"Panniculitis",604130,
83507,"Panniculitis",607711,
83508,"Sporadicinclusionbodymyositis",604130,
83509,"Sporadicinclusionbodymyositis",611506,
83510,"Sporadicinclusionbodymyositis",608353,
83511,"Sporadicinclusionbodymyositis",607388,
83512,"UshersyndromeII",604161,
83513,"UshersyndromeII",611572,
83514,"Hematocele",607364,
83515,"Hematocele",604172,
83516,"Hematocele",606263,
83517,"Yersiniainfection",604173,
83518,"Yersiniainfection",611711,
83519,"Yersiniainfection",604172,
83520,"Molluscumcontagiosuminfection",606133,
83521,"Molluscumcontagiosuminfection",611411,
83522,"Molluscumcontagiosuminfection",611581,
83523,"Molluscumcontagiosuminfection",607347,
83524,"Molluscumcontagiosuminfection",604173,
83525,"Merkelcellcarcinoma",604182,
83526,"Merkelcellcarcinoma",611663,
83527,"Merkelcellcarcinoma",608013,
83528,"Merkelcellcarcinoma",609425,
83529,"Merkelcellcarcinoma",605411,
83530,"Merkelcellcarcinoma",609727,
83531,"Merkelcellcarcinoma",611618,
83532,"Merkelcellcarcinoma",803150,
83533,"Merkelcellcarcinoma",607312,
83534,"Merkelcellcarcinoma",605198,
83535,"Calciphylaxis",609588,
83536,"Calciphylaxis",604191,
83537,"Noiseinducedhearingloss",606577,
83538,"Noiseinducedhearingloss",610203,
83539,"Noiseinducedhearingloss",611663,
83540,"Noiseinducedhearingloss",608789,
83541,"Noiseinducedhearingloss",611618,
83542,"Noiseinducedhearingloss",803685,
83543,"Noiseinducedhearingloss",608365,
83544,"Noiseinducedhearingloss",802013,
83545,"Noiseinducedhearingloss",804636,
83546,"Noiseinducedhearingloss",605005,
83547,"Noiseinducedhearingloss",611476,
83548,"Noiseinducedhearingloss",607945,
83549,"Noiseinducedhearingloss",608214,
83550,"Noiseinducedhearingloss",611709,
83551,"Hallucination",609878,
83552,"Hallucination",610190,
83553,"Hallucination",604213,
83554,"Hypovolemia",605343,
83555,"Hypovolemia",604225,
83556,"Intestinetransplantation",604235,
83557,"Intestinetransplantation",605785,
83558,"Diabeticperipheralneuropathy",609049,5
83559,"Diabeticperipheralneuropathy",609262,5
83560,"Diabeticperipheralneuropathy",607515,5
83561,"Diabeticperipheralneuropathy",802034,5
83562,"Mumpsv",604246,
83563,"Mumpsv",604544,
83564,"Bonemarrowdepression",607312,
83565,"Bonemarrowdepression",604266,
83566,"NiemannPickdiseasetypeB",604292,
83567,"NiemannPickdiseasetypeB",609602,
83568,"Pityriasiscapitisinfection",607052,
83569,"Pityriasiscapitisinfection",802080,
83570,"BipolarIIdisorder",604329,
83571,"BipolarIIdisorder",610003,
83572,"BipolarIIdisorder",605605,
83573,"BipolarIIdisorder",609214,
83574,"Cornealtransplantrejection",605897,
83575,"Cornealtransplantrejection",604357,
83576,"Cornealtransplantrejection",609378,
83577,"Cornealtransplantrejection",803376,
83578,"Parkinsonsdis",606917,
83579,"Parkinsonsdis",604382,
83580,"Ocularneoplasm",604382,
83581,"Ocularneoplasm",612239,
83582,"Telangiectasis",604382,
83583,"Telangiectasis",612239,
83584,"Upperrespiratorytractinfection",607576,
83585,"Upperrespiratorytractinfection",607345,
83586,"Upperrespiratorytractinfection",605430,
83587,"Upperrespiratorytractinfection",604382,
83588,"Upperrespiratorytractinfection",611258,
83589,"Neur",609425,
83590,"Neur",604382,
83591,"Cutaneouslupuserythematosus",804783,
83592,"Cutaneouslupuserythematosus",611035,
83593,"Cutaneouslupuserythematosus",604382,
83594,"Cutaneouslupuserythematosus",609801,
83595,"Lymphoproliferativedisease",605124,
83596,"Lymphoproliferativedisease",612239,
83597,"Lymphoproliferativedisease",608621,
83598,"Lymphoproliferativedisease",609425,
83599,"Lymphoproliferativedisease",607312,
83600,"Lymphoproliferativedisease",612329,
83601,"Lymphoproliferativedisease",604382,
83602,"Rheumatoidar",605124,
83603,"Rheumatoidar",612239,
83604,"Rheumatoidar",609425,
83605,"Rheumatoidar",612329,
83606,"Rheumatoidar",604382,
83607,"Pediatricpsychiatricdisorder",610411,
83608,"Pediatricpsychiatricdisorder",604382,
83609,"Glycogenstoragedisease",611382,
83610,"Glycogenstoragedisease",604403,
83611,"Dwarfism",604418,
83612,"Dwarfism",606071,
83613,"Dwarfism",611183,
83614,"Dwarfism",605924,
83615,"Dwarfism",606120,
83616,"Dwarfism",608480,
83617,"Non-Hodgkinlymphom",604544,
83618,"Non-Hodgkinlymphom",604428,
83619,"Hemochromatosis",604544,
83620,"Hemochromatosis",607336,
83621,"Hemochromatosis",612216,
83622,"Hemochromatosis",608940,
83623,"Hemochromatosis",611369,
83624,"Hemochromatosis",802141,
83625,"Non-small-celllungcan",605129,2
83626,"Non-small-celllungcan",604477,2
83627,"Thymusneoplasm",604493,
83628,"Thymusneoplasm",606850,
83629,"Thymusneoplasm",805482,
83630,"Thymusneoplasm",607464,
83631,"Leishmaniamexicanainfection",604497,
83632,"Leishmaniamexicanainfection",605192,
83633,"Respiratoryfailure",604881,
83634,"Respiratoryfailure",802172,
83635,"Biliarytumor",604523,
83636,"Biliarytumor",604544,
83637,"Gallbladderdisease",604523,
83638,"Gallbladderdisease",604544,
83639,"Retinitis",604523,
83640,"Retinitis",608516,
83641,"Viralpneumonia",802385,
83642,"Viralpneumonia",609229,
83643,"Viralpneumonia",608516,
83644,"Viralpneumonia",604523,
83645,"Viralpneumonia",608111,
83646,"Viralpneumonia",611936,
83647,"Viralpneumonia",607347,
83648,"Unclassifiedvirusinfection",604523,
83649,"Unclassifiedvirusinfection",609229,
83650,"Parathyroiddisease",604524,
83651,"Parathyroiddisease",608996,
83652,"Non-small-celll",604544,
83653,"Non-small-celll",605040,
83654,"Hormonemetabolismdisorder",604544,
83655,"Hormonemetabolismdisorder",609719,
83656,"Neurogenicbladder",604544,
83657,"Neurogenicbladder",612261,
83658,"Resistanthypertension",609212,
83659,"Resistanthypertension",609582,
83660,"Resistanthypertension",604544,
83661,"Resistanthypertension",608217,
83662,"Angiosarcoma",604792,
83663,"Angiosarcoma",607328,
83664,"Angiosarcoma",607364,
83665,"Angiosarcoma",802214,
83666,"Angiosarcoma",611566,
83667,"Angiosarcoma",608480,
83668,"Diabeticangiopathy",604574,
83669,"Diabeticangiopathy",607364,
83670,"Sicklecellcrisis",608372,
83671,"Sicklecellcrisis",606579,
83672,"Sicklecellcrisis",607336,
83673,"Sicklecellcrisis",611428,
83674,"Sicklecellcrisis",608604,
83675,"Sicklecellcrisis",610900,
83676,"Sicklecellcrisis",604583,
83677,"Sicklecellcrisis",608480,
83678,"Sicklecellcrisis",604735,
83679,"Sicklecellcrisis",607317,
83680,"Enzymedeficiency",608945,
83681,"Enzymedeficiency",606159,
83682,"Enzymedeficiency",802240,
83683,"Enzymedeficiency",609335,
83684,"Enzymedeficiency",611570,
83685,"Sebaceousglanddisease",608480,
83686,"Sebaceousglanddisease",604624,
83687,"Streptococcuspyogenesinfection",608909,
83688,"Streptococcuspyogenesinfection",803977,
83689,"Streptococcuspyogenesinfection",611705,
83690,"Streptococcuspyogenesinfection",611464,
83691,"Streptococcuspyogenesinfection",611800,
83692,"Streptococcuspyogenesinfection",610330,
83693,"Streptococcuspyogenesinfection",604652,
83694,"Streptococcuspyogenesinfection",607347,
83695,"Consciousnessdisorder",607629,
83696,"Consciousnessdisorder",604661,
83697,"Carbohydratemetabolismdisorder",609071,
83698,"Carbohydratemetabolismdisorder",604674,
83699,"Carbohydratemetabolismdisorder",609994,
83700,"Carbohydratemetabolismdisorder",608155,
83701,"Cerebrovascularischemia",612171,
83702,"Cerebrovascularischemia",604674,
83703,"Paraproteinemia",607007,
83704,"Paraproteinemia",604709,
83705,"Schizoaffectivedisorder",610167,
83706,"Schizoaffectivedisorder",604710,
83707,"Aneuploidy",604792,
83708,"Aneuploidy",609800,
83709,"Aneuploidy",607353,
83710,"Aneuploidy",803039,
83711,"Pseudomembranouscolitis",604804,
83712,"Pseudomembranouscolitis",805528,
83713,"Pseudomembranouscolitis",608562,
83714,"Pseudomembranouscolitis",606869,
83715,"Pseudomembranouscolitis",605679,
83716,"Mycosisfungoides",604806,
83717,"Mycosisfungoides",804070,
83718,"Mycosisfungoides",608219,
83719,"Mycosisfungoides",607055,
83720,"Mycosisfungoides",610437,
83721,"Mycosisfungoides",606565,
83722,"Mycosisfungoides",605371,
83723,"Mycosisfungoides",611996,
83724,"Obstetrics",608700,
83725,"Obstetrics",604808,
83726,"Lymphaticsystemtumor",604860,
83727,"Lymphaticsystemtumor",610076,
83728,"SARScoronavirusinfect",604874,
83729,"SARScoronavirusinfect",604959,
83730,"WestNilevirusinfectio",609425,
83731,"WestNilevirusinfectio",604874,
83732,"WestNilevirusinfectio",605561,
83733,"Nephrotoxicity",604876,
83734,"Nephrotoxicity",611989,
83735,"Cataplexy",610843,
83736,"Cataplexy",609017,
83737,"Cataplexy",605803,
83738,"Cataplexy",604924,
83739,"Hemiplegia",605803,
83740,"Hemiplegia",604924,
83741,"Polymyalgiarheumatica",610103,
83742,"Polymyalgiarheumatica",604984,
83743,"Polymyalgiarheumatica",605754,
83744,"Uremia",610466,
83745,"Uremia",802501,
83746,"Uremia",611744,
83747,"Uremia",604985,
83748,"Ovarycyst",605427,
83749,"Ovarycyst",607364,
83750,"Ovarycyst",610593,
83751,"Ovarycyst",802470,
83752,"Hyperacusis",803969,
83753,"Hyperacusis",605005,
83754,"Erythromelalgia",608480,
83755,"Erythromelalgia",605094,
83756,"Erythromelalgia",612258,
83757,"Westernequineencephalitisvirusinf",605100,
83758,"Westernequineencephalitisvirusinf",608873,
83759,"Polycysticliverdisease",606624,
83760,"Polycysticliverdisease",610413,
83761,"Polycysticliverdisease",605102,
83762,"Synovitis",802549,
83763,"Synovitis",606261,
83764,"Metastaticnonsmallcelll",606821,
83765,"Metastaticnonsmallcelll",605227,
83766,"Calciummetabolismdisorder",802581,
83767,"Calciummetabolismdisorder",611528,
83768,"Pancreastu",605236,
83769,"Pancreastu",611711,
83770,"Alcoholicfattyliverdisease",606624,
83771,"Alcoholicfattyliverdisease",607364,
83772,"Alcoholicfattyliverdisease",611932,
83773,"Alcoholicfattyliverdisease",605307,
83774,"Alcoholicfattyliverdisease",605254,
83775,"Noonansyndrome",611670,
83776,"Noonansyndrome",605307,
83777,"Renalosteodystrophy",607763,
83778,"Renalosteodystrophy",605307,
83779,"Hyperbilirubinemia",605330,
83780,"Hyperbilirubinemia",609435,
83781,"Hyperbilirubinemia",612095,
83782,"Liposarcoma",605336,
83783,"Liposarcoma",611711,
83784,"Multipleorganfailure",611030,
83785,"Multipleorganfailure",805486,
83786,"Multipleorganfailure",802617,
83787,"Multipleorganfailure",611444,
83788,"Metapneumovirusinfection",605867,
83789,"Metapneumovirusinfection",802624,
83790,"Metapneumovirusinfection",609124,
83791,"Metapneumovirusinfection",611767,
83792,"Metapneumovirusinfection",606741,
83793,"Metapneumovirusinfection",607347,
83794,"Polyomavirusinfection",605358,
83795,"Polyomavirusinfection",611711,
83796,"Sezarysyndrome",804070,
83797,"Sezarysyndrome",605371,
83798,"Sezarysyndrome",611331,
83799,"Sezarysyndrome",611996,
83800,"Coronaryatherosclerosis",607763,
83801,"Coronaryatherosclerosis",607336,
83802,"Coronaryatherosclerosis",605375,
83803,"Coronaryatherosclerosis",609261,
83804,"Coronaryatherosclerosis",611711,
83805,"Coronaryatherosclerosis",611635,
83806,"Fecalincontinence",606624,
83807,"Fecalincontinence",607685,
83808,"Fecalincontinence",610167,
83809,"Fecalincontinence",610106,
83810,"Fecalincontinence",609434,
83811,"Fecalincontinence",605384,
83812,"Clostridiumperfringensinfection",607347,
83813,"Clostridiumperfringensinfection",606543,
83814,"Clostridiumperfringensinfection",605391,
83815,"Xerodermapigmentosum",608877,
83816,"Xerodermapigmentosum",804070,
83817,"Xerodermapigmentosum",605418,
83818,"Blepharoconjunctivitis",605426,
83819,"Blepharoconjunctivitis",611711,
83820,"Borreliainfection",612372,
83821,"Borreliainfection",605553,
83822,"Alexanderdisease",605649,
83823,"Alexanderdisease",611670,
83824,"Alexanderdisease",611502,
83825,"Alexanderdisease",607356,
83826,"Non-insulindepen",606825,
83827,"Non-insulindepen",605661,
83828,"Pituitaryadenoma",610860,
83829,"Pituitaryadenoma",605661,
83830,"Streptococcuspneumoniaeinf",606869,
83831,"Streptococcuspneumoniaeinf",605679,
83832,"Jaundice",611526,
83833,"Jaundice",605739,
83834,"Jaundice",610151,
83835,"Jaundice",804832,
83836,"Histoplasmainfection",606132,
83837,"Histoplasmainfection",605775,
83838,"Pityriasis",606132,
83839,"Pityriasis",605775,
83840,"Non-small-cell",610608,
83841,"Non-small-cell",605776,
83842,"Steatohepatitis",605813,
83843,"Steatohepatitis",803861,
83844,"Ushersyndrome",605866,
83845,"Ushersyndrome",611327,
83846,"Ushersyndrome",609185,
83847,"Ushersyndrome",609147,
83848,"Ushersyndrome",803685,
83849,"Ushersyndrome",608926,
83850,"Suicide",805839,
83851,"Suicide",605867,
