,"from","to","Pharma R&D  Annual Review 2017"
68508,"Gastrointestinaltumor",608531,21
68509,"Gastrointestinaltumor",610555,21
68510,"Gastrointestinaltumor",605336,21
68511,"Gastrointestinaltumor",606453,21
68512,"Gastrointestinaltumor",606624,21
68513,"Gastrointestinaltumor",606087,21
68514,"Gastrointestinaltumor",608190,21
68515,"Gastrointestinaltumor",601254,21
68516,"Gastrointestinaltumor",601546,21
68517,"Gastrointestinaltumor",611780,21
68518,"Gastrointestinaltumor",609883,21
68519,"Gastrointestinaltumor",801865,21
68520,"Gastrointestinaltumor",610520,21
68521,"Gastrointestinaltumor",607183,21
68522,"Gastrointestinaltumor",800223,21
68523,"Gastrointestinaltumor",606267,21
68524,"Gastrointestinaltumor",602790,21
68525,"Gastrointestinaltumor",601742,21
68526,"Gastrointestinaltumor",608895,21
68527,"Gastrointestinaltumor",601024,21
68528,"Gastrointestinaltumor",800650,21
68529,"Gastrointestinaltumor",609572,21
68530,"Gastrointestinaltumor",609900,21
68531,"Gastrointestinaltumor",603040,21
78942,"Gastrointestinalstromaltumor",605219,21
78943,"Gastrointestinalstromaltumor",608396,21
78944,"Gastrointestinalstromaltumor",602790,21
78945,"Gastrointestinalstromaltumor",607312,21
78946,"Gastrointestinalstromaltumor",605295,21
78947,"Gastrointestinalstromaltumor",601688,21
78948,"Gastrointestinalstromaltumor",609062,21
78949,"Gastrointestinalstromaltumor",600989,21
78950,"Gastrointestinalstromaltumor",611711,21
78951,"Gastrointestinalstromaltumor",601943,21
78952,"Gastrointestinalstromaltumor",601024,21
78953,"Gastrointestinalstromaltumor",800454,21
78954,"Gastrointestinalstromaltumor",605964,21
78955,"Gastrointestinalstromaltumor",601397,21
78956,"Gastrointestinalstromaltumor",605336,21
78957,"Gastrointestinalstromaltumor",608480,21
78958,"Gastrointestinalstromaltumor",611444,21
65805,"Renaltumor",607715,22
65806,"Renaltumor",601805,22
65807,"Renaltumor",611638,22
65808,"Renaltumor",603469,22
65809,"Renaltumor",802118,22
65810,"Renaltumor",610064,22
65811,"Renaltumor",606938,22
65812,"Renaltumor",800457,22
65813,"Renaltumor",803425,22
65814,"Renaltumor",610514,22
65815,"Renaltumor",801554,22
65816,"Renaltumor",609238,22
65817,"Renaltumor",606842,22
65818,"Renaltumor",612192,22
65819,"Renaltumor",603064,22
65820,"Renaltumor",605269,22
65821,"Renaltumor",611258,22
65822,"Renaltumor",605219,22
65823,"Renaltumor",611853,22
65824,"Renaltumor",607763,22
65825,"Renaltumor",600660,22
65826,"Renaltumor",608151,22
65827,"Renaltumor",601719,22
65828,"Renaltumor",610019,22
65829,"Renaltumor",804996,22
65830,"Renaltumor",602161,22
65831,"Renaltumor",607312,22
65832,"Renaltumor",606391,22
65833,"Renaltumor",609157,22
65834,"Renaltumor",611925,22
65835,"Renaltumor",611446,22
65836,"Renaltumor",606608,22
65837,"Renaltumor",600987,22
65838,"Renaltumor",602311,22
65839,"Renaltumor",611635,22
65840,"Renaltumor",608692,22
65841,"Renaltumor",611620,22
65842,"Renaltumor",602158,22
65843,"Renaltumor",604197,22
65844,"Renaltumor",602287,22
65845,"Renaltumor",608595,22
65846,"Renaltumor",605864,22
65847,"Renaltumor",604397,22
65848,"Renaltumor",606102,22
65849,"Renaltumor",601501,22
65850,"Renaltumor",606173,22
65851,"Renaltumor",602737,22
65852,"Renaltumor",804291,22
65853,"Renaltumor",604544,22
65854,"Renaltumor",603255,22
65855,"Renaltumor",803998,22
65856,"Renaltumor",604130,22
65857,"Renaltumor",607347,22
65858,"Renaltumor",601077,22
65859,"Renaltumor",601962,22
65860,"Renaltumor",604806,22
65861,"Renaltumor",602657,22
65862,"Renaltumor",803430,22
65863,"Renaltumor",600132,22
65864,"Renaltumor",603780,22
65865,"Renaltumor",603631,22
65866,"Renaltumor",602794,22
65867,"Renaltumor",606838,22
65868,"Renaltumor",606892,22
65869,"Renaltumor",603654,22
65870,"Renaltumor",603185,22
65871,"Renaltumor",604954,22
65872,"Renaltumor",608995,22
65873,"Renaltumor",602030,22
65874,"Renaltumor",610955,22
65875,"Renaltumor",604955,22
65876,"Renaltumor",609239,22
65877,"Renaltumor",604105,22
65878,"Renaltumor",610037,22
65879,"Renaltumor",611104,22
65880,"Renaltumor",611489,22
65881,"Renaltumor",604959,22
65882,"Renaltumor",609459,22
65883,"Renaltumor",602461,22
65884,"Renaltumor",605661,22
65885,"Renaltumor",605183,22
65886,"Renaltumor",611698,22
65887,"Renaltumor",611181,22
65888,"Renaltumor",604494,22
65889,"Renaltumor",604814,22
65890,"Renaltumor",606464,22
65891,"Renaltumor",801825,22
65892,"Renaltumor",608002,22
65893,"Renaltumor",611663,22
65894,"Renaltumor",609682,22
65895,"Renaltumor",608344,22
65896,"Renaltumor",606131,22
65897,"Renaltumor",609492,22
65898,"Renaltumor",604235,22
65899,"Renaltumor",606663,22
65900,"Renaltumor",610409,22
65901,"Renaltumor",609969,22
65902,"Renaltumor",607102,22
65903,"Renaltumor",610661,22
65904,"Renaltumor",608956,22
65905,"Renaltumor",609697,22
65906,"Renaltumor",800684,22
65907,"Renaltumor",802270,22
65908,"Renaltumor",600823,22
65909,"Renaltumor",610679,22
65910,"Renaltumor",604692,22
65911,"Renaltumor",607364,22
65912,"Renaltumor",602163,22
65913,"Renaltumor",601244,22
65914,"Renaltumor",600607,22
65915,"Renaltumor",610318,22
65916,"Renaltumor",603184,22
65917,"Renaltumor",603655,22
65918,"Renaltumor",604326,22
65919,"Renaltumor",612127,22
65920,"Renaltumor",609049,22
65921,"Renaltumor",609959,22
65922,"Renaltumor",803461,22
65923,"Renaltumor",611433,22
65924,"Renaltumor",805756,22
65925,"Renaltumor",609880,22
65926,"Renaltumor",603207,22
65927,"Renaltumor",604457,22
65928,"Renaltumor",606532,22
65929,"Renaltumor",609425,22
65930,"Renaltumor",610619,22
65931,"Renaltumor",610195,22
65932,"Renaltumor",603841,22
65933,"Renaltumor",802132,22
65934,"Renaltumor",604874,22
65935,"Renaltumor",606061,22
65936,"Renaltumor",601125,22
65937,"Renaltumor",602822,22
65938,"Renaltumor",604379,22
65939,"Renaltumor",601637,22
65940,"Renaltumor",610609,22
65941,"Renaltumor",606888,22
65942,"Renaltumor",605390,22
65943,"Renaltumor",611442,22
82544,"Metastaticrenalcancer",801264,22
82545,"Metastaticrenalcancer",612162,22
68642,"Chronicthromboembolicpulmonaryhypertension",606838,23
68643,"Chronicthromboembolicpulmonaryhypertension",800710,23
68644,"Chronicthromboembolicpulmonaryhypertension",601397,23
68645,"Chronicthromboembolicpulmonaryhypertension",600187,23
68646,"Chronicthromboembolicpulmonaryhypertension",601405,23
68647,"Chronicthromboembolicpulmonaryhypertension",606534,23
33573,"HIV-1infection",608410,24
33574,"HIV-1infection",611541,24
33575,"HIV-1infection",804509,24
33576,"HIV-1infection",611332,24
33577,"HIV-1infection",803680,24
33578,"HIV-1infection",610860,24
33579,"HIV-1infection",600019,24
33580,"HIV-1infection",602638,24
33581,"HIV-1infection",612178,24
33582,"HIV-1infection",604523,24
33583,"HIV-1infection",604203,24
33584,"HIV-1infection",605583,24
33585,"HIV-1infection",606112,24
33586,"HIV-1infection",607776,24
33587,"HIV-1infection",603604,24
33588,"HIV-1infection",605459,24
33589,"HIV-1infection",803702,24
33590,"HIV-1infection",605034,24
33591,"HIV-1infection",610160,24
33592,"HIV-1infection",601954,24
33593,"HIV-1infection",605307,24
33594,"HIV-1infection",609605,24
33595,"HIV-1infection",608518,24
33596,"HIV-1infection",612128,24
33597,"HIV-1infection",611581,24
33598,"HIV-1infection",610774,24
33599,"HIV-1infection",601880,24
33600,"HIV-1infection",605649,24
33601,"HIV-1infection",800567,24
33602,"HIV-1infection",803104,24
33603,"HIV-1infection",605782,24
33604,"HIV-1infection",607163,24
33605,"HIV-1infection",802707,24
33606,"HIV-1infection",802383,24
33607,"HIV-1infection",607112,24
33608,"HIV-1infection",605311,24
33609,"HIV-1infection",606628,24
33610,"HIV-1infection",611619,24
33611,"HIV-1infection",602100,24
33612,"HIV-1infection",612049,24
33613,"HIV-1infection",600595,24
33614,"HIV-1infection",607312,24
33615,"HIV-1infection",611538,24
33616,"HIV-1infection",602412,24
33617,"HIV-1infection",611446,24
33618,"HIV-1infection",604907,24
33619,"HIV-1infection",609206,24
33620,"HIV-1infection",609550,24
33621,"HIV-1infection",602605,24
33622,"HIV-1infection",603856,24
33623,"HIV-1infection",610225,24
33624,"HIV-1infection",610602,24
33625,"HIV-1infection",611620,24
33626,"HIV-1infection",605198,24
33627,"HIV-1infection",610830,24
33628,"HIV-1infection",609337,24
33629,"HIV-1infection",600847,24
33630,"HIV-1infection",609863,24
33631,"HIV-1infection",611166,24
33632,"HIV-1infection",600053,24
33633,"HIV-1infection",609634,24
33634,"HIV-1infection",604797,24
33635,"HIV-1infection",602734,24
33636,"HIV-1infection",607372,24
33637,"HIV-1infection",606768,24
33638,"HIV-1infection",606633,24
33639,"HIV-1infection",607234,24
33640,"HIV-1infection",603433,24
33641,"HIV-1infection",602625,24
33642,"HIV-1infection",604544,24
33643,"HIV-1infection",611458,24
33644,"HIV-1infection",611098,24
33645,"HIV-1infection",611492,24
33646,"HIV-1infection",603505,24
33647,"HIV-1infection",601542,24
33648,"HIV-1infection",609583,24
33649,"HIV-1infection",604213,24
33650,"HIV-1infection",611438,24
33651,"HIV-1infection",605653,24
33652,"HIV-1infection",611914,24
33653,"HIV-1infection",601279,24
33654,"HIV-1infection",607347,24
33655,"HIV-1infection",602697,24
33656,"HIV-1infection",609717,24
33657,"HIV-1infection",601090,24
33658,"HIV-1infection",600381,24
33659,"HIV-1infection",802781,24
33660,"HIV-1infection",605770,24
33661,"HIV-1infection",608817,24
33662,"HIV-1infection",604792,24
33663,"HIV-1infection",606618,24
33664,"HIV-1infection",606988,24
33665,"HIV-1infection",610715,24
33666,"HIV-1infection",611532,24
33667,"HIV-1infection",600065,24
33668,"HIV-1infection",805401,24
33669,"HIV-1infection",602244,24
33670,"HIV-1infection",606594,24
33671,"HIV-1infection",606104,24
33672,"HIV-1infection",606838,24
33673,"HIV-1infection",600875,24
33674,"HIV-1infection",610590,24
33675,"HIV-1infection",611994,24
33676,"HIV-1infection",611578,24
33677,"HIV-1infection",608312,24
33678,"HIV-1infection",611936,24
33679,"HIV-1infection",601194,24
33680,"HIV-1infection",602030,24
33681,"HIV-1infection",604466,24
33682,"HIV-1infection",609038,24
33683,"HIV-1infection",602729,24
33684,"HIV-1infection",611540,24
33685,"HIV-1infection",601519,24
33686,"HIV-1infection",604995,24
33687,"HIV-1infection",607356,24
33688,"HIV-1infection",604955,24
33689,"HIV-1infection",606071,24
33690,"HIV-1infection",606575,24
33691,"HIV-1infection",609229,24
33692,"HIV-1infection",611572,24
33693,"HIV-1infection",611735,24
33694,"HIV-1infection",601452,24
33695,"HIV-1infection",610673,24
33696,"HIV-1infection",602710,24
33697,"HIV-1infection",611144,24
33698,"HIV-1infection",602866,24
33699,"HIV-1infection",605712,24
33700,"HIV-1infection",605918,24
33701,"HIV-1infection",600115,24
33702,"HIV-1infection",602406,24
33703,"HIV-1infection",803672,24
33704,"HIV-1infection",609788,24
33705,"HIV-1infection",801595,24
33706,"HIV-1infection",605271,24
33707,"HIV-1infection",608661,24
33708,"HIV-1infection",606464,24
33709,"HIV-1infection",804847,24
33710,"HIV-1infection",609480,24
33711,"HIV-1infection",611326,24
33712,"HIV-1infection",608929,24
33713,"HIV-1infection",611961,24
33714,"HIV-1infection",610787,24
33715,"HIV-1infection",612083,24
33716,"HIV-1infection",606263,24
33717,"HIV-1infection",611950,24
33718,"HIV-1infection",605586,24
33719,"HIV-1infection",605418,24
33720,"HIV-1infection",611444,24
33721,"HIV-1infection",804683,24
33722,"HIV-1infection",611559,24
33723,"HIV-1infection",611663,24
33724,"HIV-1infection",612032,24
33725,"HIV-1infection",603651,24
33726,"HIV-1infection",607998,24
33727,"HIV-1infection",609969,24
33728,"HIV-1infection",607780,24
33729,"HIV-1infection",607349,24
33730,"HIV-1infection",608480,24
33731,"HIV-1infection",805667,24
33732,"HIV-1infection",609673,24
33733,"HIV-1infection",605130,24
33734,"HIV-1infection",606716,24
33735,"HIV-1infection",607364,24
33736,"HIV-1infection",611711,24
33737,"HIV-1infection",605963,24
33738,"HIV-1infection",800561,24
33739,"HIV-1infection",602684,24
33740,"HIV-1infection",802474,24
33741,"HIV-1infection",605016,24
33742,"HIV-1infection",609595,24
33743,"HIV-1infection",609435,24
33744,"HIV-1infection",609851,24
33745,"HIV-1infection",605783,24
33746,"HIV-1infection",609255,24
33747,"HIV-1infection",805403,24
33748,"HIV-1infection",800583,24
33749,"HIV-1infection",603223,24
33750,"HIV-1infection",607279,24
33751,"HIV-1infection",611225,24
33752,"HIV-1infection",601397,24
33753,"HIV-1infection",607209,24
33754,"HIV-1infection",606506,24
33755,"HIV-1infection",805021,24
33756,"HIV-1infection",603163,24
33757,"HIV-1infection",605779,24
33758,"HIV-1infection",603042,24
33759,"HIV-1infection",804250,24
33760,"HIV-1infection",606532,24
33761,"HIV-1infection",803667,24
33762,"HIV-1infection",602024,24
33763,"HIV-1infection",609425,24
33764,"HIV-1infection",603841,24
33765,"HIV-1infection",605775,24
33766,"HIV-1infection",604185,24
33767,"HIV-1infection",605777,24
33768,"HIV-1infection",610843,24
33769,"HIV-1infection",601388,24
33770,"HIV-1infection",609739,24
33771,"HIV-1infection",603783,24
33772,"HIV-1infection",605683,24
33773,"HIV-1infection",800544,24
33774,"HIV-1infection",801364,24
33775,"HIV-1infection",605570,24
33776,"HIV-1infection",607812,24
33777,"HIV-1infection",603340,24
33778,"HIV-1infection",601723,24
33779,"HIV-1infection",611602,24
33780,"HIV-1infection",604860,24
33781,"HIV-1infection",609354,24
33782,"HIV-1infection",610587,24
33783,"HIV-1infection",611183,24
33784,"HIV-1infection",604562,24
33785,"HIV-1infection",604484,24
33786,"HIV-1infection",611016,24
33787,"HIV-1infection",607934,24
46167,"HIVinfection",611541,24
46168,"HIVinfection",602626,24
46169,"HIVinfection",803680,24
46170,"HIVinfection",604491,24
46171,"HIVinfection",610860,24
46172,"HIVinfection",609292,24
46173,"HIVinfection",604203,24
46174,"HIVinfection",608693,24
46175,"HIVinfection",600354,24
46176,"HIVinfection",608879,24
46177,"HIVinfection",602896,24
46178,"HIVinfection",605229,24
46179,"HIVinfection",603275,24
46180,"HIVinfection",609719,24
46181,"HIVinfection",604470,24
46182,"HIVinfection",610977,24
46183,"HIVinfection",804241,24
46184,"HIVinfection",611676,24
46185,"HIVinfection",609705,24
46186,"HIVinfection",602881,24
46187,"HIVinfection",609479,24
46188,"HIVinfection",608111,24
46189,"HIVinfection",605211,24
46190,"HIVinfection",610160,24
46191,"HIVinfection",601954,24
46192,"HIVinfection",607436,24
46193,"HIVinfection",602858,24
46194,"HIVinfection",607351,24
46195,"HIVinfection",604356,24
46196,"HIVinfection",604778,24
46197,"HIVinfection",605901,24
46198,"HIVinfection",610605,24
46199,"HIVinfection",611258,24
46200,"HIVinfection",611633,24
46201,"HIVinfection",603252,24
46202,"HIVinfection",612173,24
46203,"HIVinfection",607763,24
46204,"HIVinfection",805665,24
46205,"HIVinfection",611705,24
46206,"HIVinfection",606459,24
46207,"HIVinfection",600660,24
46208,"HIVinfection",805695,24
46209,"HIVinfection",601782,24
46210,"HIVinfection",605247,24
46211,"HIVinfection",601985,24
46212,"HIVinfection",802105,24
46213,"HIVinfection",601405,24
46214,"HIVinfection",605649,24
46215,"HIVinfection",604173,24
46216,"HIVinfection",803750,24
46217,"HIVinfection",608086,24
46218,"HIVinfection",601549,24
46219,"HIVinfection",608235,24
46220,"HIVinfection",600078,24
46221,"HIVinfection",804191,24
46222,"HIVinfection",611659,24
46223,"HIVinfection",611619,24
46224,"HIVinfection",803722,24
46225,"HIVinfection",607673,24
46226,"HIVinfection",605372,24
46227,"HIVinfection",803867,24
46228,"HIVinfection",610626,24
46229,"HIVinfection",611450,24
46230,"HIVinfection",603920,24
46231,"HIVinfection",610750,24
46232,"HIVinfection",612043,24
46233,"HIVinfection",603796,24
46234,"HIVinfection",600595,24
46235,"HIVinfection",607312,24
46236,"HIVinfection",602897,24
46237,"HIVinfection",611483,24
46238,"HIVinfection",602446,24
46239,"HIVinfection",611427,24
46240,"HIVinfection",602412,24
46241,"HIVinfection",604499,24
46242,"HIVinfection",606408,24
46243,"HIVinfection",604428,24
46244,"HIVinfection",611448,24
46245,"HIVinfection",600319,24
46246,"HIVinfection",610551,24
46247,"HIVinfection",605111,24
46248,"HIVinfection",801955,24
46249,"HIVinfection",604907,24
46250,"HIVinfection",612154,24
46251,"HIVinfection",607790,24
46252,"HIVinfection",608851,24
46253,"HIVinfection",609493,24
46254,"HIVinfection",609173,24
46255,"HIVinfection",600477,24
46256,"HIVinfection",604845,24
46257,"HIVinfection",605038,24
46258,"HIVinfection",609337,24
46259,"HIVinfection",600053,24
46260,"HIVinfection",800835,24
46261,"HIVinfection",607193,24
46262,"HIVinfection",610291,24
46263,"HIVinfection",605626,24
46264,"HIVinfection",600051,24
46265,"HIVinfection",601105,24
46266,"HIVinfection",601991,24
46267,"HIVinfection",606768,24
46268,"HIVinfection",606633,24
46269,"HIVinfection",603433,24
46270,"HIVinfection",600571,24
46271,"HIVinfection",802167,24
46272,"HIVinfection",611539,24
46273,"HIVinfection",602625,24
46274,"HIVinfection",604544,24
46275,"HIVinfection",600443,24
46276,"HIVinfection",805387,24
46277,"HIVinfection",800314,24
46278,"HIVinfection",612259,24
46279,"HIVinfection",601200,24
46280,"HIVinfection",803965,24
46281,"HIVinfection",608138,24
46282,"HIVinfection",606120,24
46283,"HIVinfection",611476,24
46284,"HIVinfection",802819,24
46285,"HIVinfection",607347,24
46286,"HIVinfection",609717,24
46287,"HIVinfection",601962,24
46288,"HIVinfection",801443,24
46289,"HIVinfection",601090,24
46290,"HIVinfection",600381,24
46291,"HIVinfection",604806,24
46292,"HIVinfection",605191,24
46293,"HIVinfection",605744,24
46294,"HIVinfection",605770,24
46295,"HIVinfection",804070,24
46296,"HIVinfection",608817,24
46297,"HIVinfection",609113,24
46298,"HIVinfection",611532,24
46299,"HIVinfection",611710,24
46300,"HIVinfection",610027,24
46301,"HIVinfection",607355,24
46302,"HIVinfection",611424,24
46303,"HIVinfection",601109,24
46304,"HIVinfection",608034,24
46305,"HIVinfection",801390,24
46306,"HIVinfection",603697,24
46307,"HIVinfection",804360,24
46308,"HIVinfection",610969,24
46309,"HIVinfection",605262,24
46310,"HIVinfection",607576,24
46311,"HIVinfection",603013,24
46312,"HIVinfection",607330,24
46313,"HIVinfection",610590,24
46314,"HIVinfection",600514,24
46315,"HIVinfection",610430,24
46316,"HIVinfection",802310,24
46317,"HIVinfection",603530,24
46318,"HIVinfection",608312,24
46319,"HIVinfection",611679,24
46320,"HIVinfection",607281,24
46321,"HIVinfection",805477,24
46322,"HIVinfection",600554,24
46323,"HIVinfection",602329,24
46324,"HIVinfection",610293,24
46325,"HIVinfection",611435,24
46326,"HIVinfection",610955,24
46327,"HIVinfection",606911,24
46328,"HIVinfection",602486,24
46329,"HIVinfection",605490,24
46330,"HIVinfection",611880,24
46331,"HIVinfection",604096,24
46332,"HIVinfection",609569,24
46333,"HIVinfection",602174,24
46334,"HIVinfection",602710,24
46335,"HIVinfection",611380,24
46336,"HIVinfection",611585,24
46337,"HIVinfection",601411,24
46338,"HIVinfection",610285,24
46339,"HIVinfection",607939,24
46340,"HIVinfection",803530,24
46341,"HIVinfection",600062,24
46342,"HIVinfection",605271,24
46343,"HIVinfection",608022,24
46344,"HIVinfection",601951,24
46345,"HIVinfection",611377,24
46346,"HIVinfection",605446,24
46347,"HIVinfection",606741,24
46348,"HIVinfection",804321,24
46349,"HIVinfection",602099,24
46350,"HIVinfection",605234,24
46351,"HIVinfection",606577,24
46352,"HIVinfection",606606,24
46353,"HIVinfection",604233,24
46354,"HIVinfection",601414,24
46355,"HIVinfection",611663,24
46356,"HIVinfection",603384,24
46357,"HIVinfection",610778,24
46358,"HIVinfection",612180,24
46359,"HIVinfection",601744,24
46360,"HIVinfection",608480,24
46361,"HIVinfection",603474,24
46362,"HIVinfection",600487,24
46363,"HIVinfection",805667,24
46364,"HIVinfection",803517,24
46365,"HIVinfection",607271,24
46366,"HIVinfection",802136,24
46367,"HIVinfection",802259,24
46368,"HIVinfection",611558,24
46369,"HIVinfection",606986,24
46370,"HIVinfection",611537,24
46371,"HIVinfection",600969,24
46372,"HIVinfection",605561,24
46373,"HIVinfection",605963,24
46374,"HIVinfection",601011,24
46375,"HIVinfection",800683,24
46376,"HIVinfection",606700,24
46377,"HIVinfection",609595,24
46378,"HIVinfection",607583,24
46379,"HIVinfection",611092,24
46380,"HIVinfection",611276,24
46381,"HIVinfection",601686,24
46382,"HIVinfection",609255,24
46383,"HIVinfection",608683,24
46384,"HIVinfection",600832,24
46385,"HIVinfection",611382,24
46386,"HIVinfection",603223,24
46387,"HIVinfection",610097,24
46388,"HIVinfection",611575,24
46389,"HIVinfection",604567,24
46390,"HIVinfection",604182,24
46391,"HIVinfection",608523,24
46392,"HIVinfection",605713,24
46393,"HIVinfection",611702,24
46394,"HIVinfection",611239,24
46395,"HIVinfection",611678,24
46396,"HIVinfection",605779,24
46397,"HIVinfection",611895,24
46398,"HIVinfection",603884,24
46399,"HIVinfection",608733,24
46400,"HIVinfection",606624,24
46401,"HIVinfection",602782,24
46402,"HIVinfection",603042,24
46403,"HIVinfection",603186,24
46404,"HIVinfection",601388,24
46405,"HIVinfection",607454,24
46406,"HIVinfection",605683,24
46407,"HIVinfection",605570,24
46408,"HIVinfection",609792,24
46409,"HIVinfection",805450,24
46410,"HIVinfection",610368,24
46411,"HIVinfection",603340,24
46412,"HIVinfection",602255,24
46413,"HIVinfection",608816,24
46414,"HIVinfection",603613,24
46415,"HIVinfection",601637,24
46416,"HIVinfection",605796,24
46417,"HIVinfection",600819,24
46418,"HIVinfection",606376,24
46419,"HIVinfection",610587,24
46420,"HIVinfection",607055,24
46421,"HIVinfection",604484,24
46422,"HIVinfection",609675,24
46423,"HIVinfection",611511,24
46424,"HIVinfection",602015,24
46425,"HIVinfection",608063,24
46426,"HIVinfection",604492,24
46427,"HIVinfection",805765,24
46428,"HIVinfection",603561,24
46429,"HIVinfection",608573,24
46430,"HIVinfection",604837,24
46431,"HIVinfection",606031,24
46432,"HIVinfection",611481,24
46433,"HIVinfection",605145,24
46434,"HIVinfection",604508,24
46435,"HIVinfection",604523,24
46436,"HIVinfection",603286,24
46437,"HIVinfection",804620,24
46438,"HIVinfection",605734,24
46439,"HIVinfection",805346,24
46440,"HIVinfection",606107,24
46441,"HIVinfection",605481,24
46442,"HIVinfection",601901,24
46443,"HIVinfection",609422,24
46444,"HIVinfection",602534,24
46445,"HIVinfection",605450,24
46446,"HIVinfection",607462,24
46447,"HIVinfection",802015,24
46448,"HIVinfection",608779,24
46449,"HIVinfection",610423,24
46450,"HIVinfection",611502,24
46451,"HIVinfection",607945,24
46452,"HIVinfection",609376,24
46453,"HIVinfection",609638,24
46454,"HIVinfection",604668,24
46455,"HIVinfection",605103,24
46456,"HIVinfection",612343,24
46457,"HIVinfection",610392,24
46458,"HIVinfection",603208,24
46459,"HIVinfection",602256,24
46460,"HIVinfection",606442,24
46461,"HIVinfection",611256,24
46462,"HIVinfection",601586,24
46463,"HIVinfection",601699,24
46464,"HIVinfection",604319,24
46465,"HIVinfection",610712,24
46466,"HIVinfection",606341,24
46467,"HIVinfection",600176,24
46468,"HIVinfection",606644,24
46469,"HIVinfection",801264,24
46470,"HIVinfection",605254,24
46471,"HIVinfection",600290,24
46472,"HIVinfection",800567,24
46473,"HIVinfection",601522,24
46474,"HIVinfection",604796,24
46475,"HIVinfection",604522,24
46476,"HIVinfection",611381,24
46477,"HIVinfection",607286,24
46478,"HIVinfection",605206,24
46479,"HIVinfection",611748,24
46480,"HIVinfection",603027,24
46481,"HIVinfection",605194,24
46482,"HIVinfection",601719,24
46483,"HIVinfection",608526,24
46484,"HIVinfection",612140,24
46485,"HIVinfection",803978,24
46486,"HIVinfection",608219,24
46487,"HIVinfection",804893,24
46488,"HIVinfection",611729,24
46489,"HIVinfection",612049,24
46490,"HIVinfection",611461,24
46491,"HIVinfection",801952,24
46492,"HIVinfection",603258,24
46493,"HIVinfection",603921,24
46494,"HIVinfection",610323,24
46495,"HIVinfection",611943,24
46496,"HIVinfection",604169,24
46497,"HIVinfection",605485,24
46498,"HIVinfection",804875,24
46499,"HIVinfection",603323,24
46500,"HIVinfection",602871,24
46501,"HIVinfection",608188,24
46502,"HIVinfection",612084,24
46503,"HIVinfection",604366,24
46504,"HIVinfection",610754,24
46505,"HIVinfection",604945,24
46506,"HIVinfection",603856,24
46507,"HIVinfection",611635,24
46508,"HIVinfection",604477,24
46509,"HIVinfection",608742,24
46510,"HIVinfection",610075,24
46511,"HIVinfection",611670,24
46512,"HIVinfection",604797,24
46513,"HIVinfection",600989,24
46514,"HIVinfection",606714,24
46515,"HIVinfection",604397,24
46516,"HIVinfection",605791,24
46517,"HIVinfection",802011,24
46518,"HIVinfection",606128,24
46519,"HIVinfection",805487,24
46520,"HIVinfection",608182,24
46521,"HIVinfection",602591,24
46522,"HIVinfection",803614,24
46523,"HIVinfection",612207,24
46524,"HIVinfection",801013,24
46525,"HIVinfection",802027,24
46526,"HIVinfection",801033,24
46527,"HIVinfection",802189,24
46528,"HIVinfection",605118,24
46529,"HIVinfection",610339,24
46530,"HIVinfection",610275,24
46531,"HIVinfection",602624,24
46532,"HIVinfection",605199,24
46533,"HIVinfection",611438,24
46534,"HIVinfection",603981,24
46535,"HIVinfection",602103,24
46536,"HIVinfection",608515,24
46537,"HIVinfection",611914,24
46538,"HIVinfection",609413,24
46539,"HIVinfection",611709,24
46540,"HIVinfection",603133,24
46541,"HIVinfection",804958,24
46542,"HIVinfection",608396,24
46543,"HIVinfection",611955,24
46544,"HIVinfection",605126,24
46545,"HIVinfection",605375,24
46546,"HIVinfection",606319,24
46547,"HIVinfection",605640,24
46548,"HIVinfection",601263,24
46549,"HIVinfection",601839,24
46550,"HIVinfection",602564,24
46551,"HIVinfection",805401,24
46552,"HIVinfection",605784,24
46553,"HIVinfection",602794,24
46554,"HIVinfection",608807,24
46555,"HIVinfection",609546,24
46556,"HIVinfection",606010,24
46557,"HIVinfection",610897,24
46558,"HIVinfection",611941,24
46559,"HIVinfection",610932,24
46560,"HIVinfection",608192,24
46561,"HIVinfection",803980,24
46562,"HIVinfection",802607,24
46563,"HIVinfection",602031,24
46564,"HIVinfection",608759,24
46565,"HIVinfection",611578,24
46566,"HIVinfection",606021,24
46567,"HIVinfection",605559,24
46568,"HIVinfection",800304,24
46569,"HIVinfection",601089,24
46570,"HIVinfection",602543,24
46571,"HIVinfection",607350,24
46572,"HIVinfection",800042,24
46573,"HIVinfection",603492,24
46574,"HIVinfection",602030,24
46575,"HIVinfection",608896,24
46576,"HIVinfection",611186,24
46577,"HIVinfection",601519,24
46578,"HIVinfection",604995,24
46579,"HIVinfection",602594,24
46580,"HIVinfection",609239,24
46581,"HIVinfection",600646,24
46582,"HIVinfection",605690,24
46583,"HIVinfection",611627,24
46584,"HIVinfection",601495,24
46585,"HIVinfection",609609,24
46586,"HIVinfection",601193,24
46587,"HIVinfection",607900,24
46588,"HIVinfection",607932,24
46589,"HIVinfection",611506,24
46590,"HIVinfection",605236,24
46591,"HIVinfection",604959,24
46592,"HIVinfection",602866,24
46593,"HIVinfection",610483,24
46594,"HIVinfection",602267,24
46595,"HIVinfection",609714,24
46596,"HIVinfection",801595,24
46597,"HIVinfection",607839,24
46598,"HIVinfection",600619,24
46599,"HIVinfection",804140,24
46600,"HIVinfection",611594,24
46601,"HIVinfection",607966,24
